ID,Topic,Title,Content
736,Computer Science,gametheoretic optimal portfolio continuous time,consider twoperson trading game continuous time whereby player chooses constant rebalancing rule b must adhere vt b denotes final wealth rebalancing rule b player numerator player pick b maximize mathbb e vt b vt c player denominator player pick c minimize unique nash equilibrium player use continuoustime kelly rule bcsigma murtextbf sigma covariance instantaneous return per unit time mu drift vector stock market textbf vector one thus even short interval time desire perform well relative trader lead one adopt kelly rule ordinarily derived maximizing asymptotic exponential growth rate wealth hence find agreement bell cover result discrete time
737,Computer Science,long run feedback broker call money market,unravel basic long run dynamic broker call money market pile cash fund margin loan retail client read continuous time kelly gambler call money assumed supply perfectly inelastically continuously reinvest principal interest show relative size money market relative kelly bankroll martingale nonetheless converges probability zero margin loan interest rate submartingale converges mean square choke price rinfty nu asymptotic compound growth rate stock market sigma annual volatility environment gambler longer beat market asymptotically exponential factor would perfectly elastic supply rather beat market asymptotically high probability think factor say final wealth whose mean exceed leverage ratio start model say although ratio gambler wealth equivalent buyandhold investor submartingale always expected increase realized compound growth rate converges mean square nu happens equilibrium leverage ratio converges lockstep gradual rise margin loan interest rate
738,Computer Science,law motion broker call rate united state,paper third installment author trilogy margin loan pricing analyze monthly observation u broker call money rate interest rate stock broker borrow fund margin loan retail client describe basic feature meanreverting behavior series juxtapose empiricallyderived law motion author prior theory margin loan pricing garivaltis allows u derive stochastic differential equation govern evolution margin loan interest rate leverage ratio sophisticated brokerage client namely continuous time kelly gambler finally apply merton arbitrage theory corporate liability pricing study theoretical constraint risk premia could generated market call money apparently arbitrage u financial market implication total volume call loan must constitute north value leveraged portfolio
739,Computer Science,complete characterization function satisfying condition arrow theorem,arrow theorem implies social choice function satisfying transitivity pareto principle unanimity independence irrelevant alternative iia must dictatorial nonstrict preference allowed dictatorial social choice function defined function exists single voter whose strict preference followed definition allows many different dictatorial function particular construct example dictatorial function satisfy transitivity iia thus arrow theorem case nonstrict preference provide complete characterization social choice function satisfying transitivity pareto principle iia main result article provide characterization arrow theorem well follow result wilson particular strengthen arrow wilson result giving exact condition function satisfy transitivity iia pareto principle additionally derive formula number function satisfying condition
740,Computer Science,periodic strategy new solution concept algorithm nontrivial strategic form game,introduce new solution concept called periodicity selecting optimal strategy strategic form game periodicity solution concept yield new insight nontrivial game mixed strategy strategic form game periodic solution yield value utility function player equal nash equilibrium one contrast nash strategy payoff player robust opponent play sometimes periodicity strategy yield higher utility sometimes nash strategy often utility two strategy coincide formally define study periodic strategy two player perfect information strategic form game pure strategy prove every nontrivial finite game least one periodic strategy nontrivial meaning nondegenerate payoff class game mixed strategy used identify quantitative feature particularly interesting implication collective action game since collective action strategy incorporated purely noncooperative context moreover address periodicity issue player continuum set strategy available
741,Computer Science,learning type compatibility signaling game,equilibrium arise signaling game depends receiver interprets deviation path play develop microfoundation offpath belief associated equilibrium refinement model equilibrium arises nonequilibrium learning population patient longlived sender receiver model young sender uncertain prevailing distribution play rationally send outofequilibrium signal experiment learn behavior population receiver difference payoff function type sender generate different incentive experiment using gittins index gittins characterize sender type use signal often leading constraint receiver offpath belief based type compatibility hence learningbased equilibrium selection
742,Computer Science,promoting cooperation reputationdriven group formation,previous study spatial public good game player able establish group however real life player successfully organize group various reason paper propose mechanism reputationdriven group formation group organized player whose reputation reach exceeds threshold define player reputation frequency cooperation last time step find highest cooperation level obtained group established pure cooperator always cooperate last time step effect memory length cooperation also studied
743,Computer Science,speed sequential asymptotic learning,classical herding literature agent receive private signal regarding binary state nature sequentially choose action observing action predecessor informativeness private signal unbounded known agent converge correct action correct belief study quickly convergence occurs show happens slowly agent observe signal however also show speed learning action arbitrarily close speed learning signal particular expected time agent stop taking wrong action either finite infinite depending private signal distribution canonical case gaussian private signal calculate speed convergence precisely show explicitly case learning action significantly slower learning signal
744,Computer Science,good signal gone bad dynamic signalling switching effort,paper examines signalling sender exerts effort receives benefit time receiver observe noisy public signal effort intrinsic value modelling signalling dynamic context give rise novel equilibrium outcome equilibrium sender higher cost effort exerts strictly effort lowcost counterpart lowcost type compensate later initial low effort worthwhile highcost type interpretation given signal switch endogenously time depending type receiver expect send jel classification keywords dynamic game signalling incomplete information
745,Computer Science,optimal contract competition uncertainty adverse selection moral hazard present,continuoustime setting riskaverse agent control drift output process driven brownian motion optimal contract linear terminal output result wellknown setting moral hazard stronger assumption adverse selection show result continues hold addition reservation utility typedependent type problem occurs study optimal compensation problem involving competing principal
746,Computer Science,greedy algorithm maximizing nash social welfare,study problem fairly allocating set indivisible good among agent additive valuation extent fairness allocation measured nash social welfare geometric mean valuation agent bundle problem maximizing nash social welfare known apxhard general study effectiveness simple greedy algorithm solving problem two interesting special case first show simple greedy algorithm provides guarantee agent identical valuation even though problem maximizing nash social welfare remains nphard setting second show agent binary valuation good exact solution ie nash optimal allocation found polynomial time via greedy algorithm result binary setting extend provide novel exact algorithm optimizing nash social welfare concave valuation notably mentioned scenario technique provide simple alternative several existing sophisticated technique problem constructing equilibrium fisher market using real stable polynomial
747,Computer Science,truthful fair division without free disposal,study problem fairly dividing heterogeneous resource commonly known cake cutting chore division presence strategic agent number result setting established previous work rely crucially free disposal assumption meaning mechanism allowed throw away part resource cost present work remove assumption focus mechanism always allocate entire resource exhibit truthful envyfree mechanism cake cutting chore division two agent piecewise uniform valuation complement result showing mechanism exist certain additional constraint imposed mechanism moreover provide bound efficiency mechanism satisfying various property give truthful mechanism multiple agent restricted class valuation
748,Computer Science,distributional stability deterministic equilibrium selection heterogeneous evolutionary dynamic,presence persistent payoff heterogeneity evolution aggregate strategy hugely depends underlying strategy composition many evolutionary dynamic aggregate dynamic standard brd reduces homogenized smooth brd persistent payoff heterogeneity average homogeneous transitory payoff shock paper consider deterministic evolutionary dynamic heterogeneous population develop stronger concept local stability imposing robustness persistent payoff heterogeneity known nonaggregability hold generically switching rate given evolutionary dynamic correlate payoff gain switch parameterize payoff sensitivity evolutionary dynamic propose use tempered best response dynamic bounded support switching cost
749,Computer Science,evolutionary dynamic heterogeneous population general framework arbitrary type distribution,general framework evolutionary dynamic heterogeneous population presented framework allows continuously many type heterogeneous agent heterogeneity payoff function revision protocol entire joint distribution strategy type influence payoff agent clarify regularity condition unique existence solution trajectory existence equilibrium confirm equilibrium stationarity general equilibrium stability potential game extended homogeneous setting heterogeneous setting particular wide class admissible dynamic share set locally stable equilibrium potential game local maximization potential
750,Computer Science,market beyond nash welfare leontief utility,study allocation divisible good competing agent via market mechanism focusing agent leontief utility majority economics mechanism design literature focused emph linear price meaning cost good proportional quantity purchased equilibrium linear price known exactly maximum nash welfare allocation emph price curve allow cost good increasing function quantity purchased show price curve equilibrium limited maximum nash welfare allocation two main result first show allocation supported strictly increasing price curve emph groupdominationfree similarly characterization hold weakly increasing price curve use show given allocation compute strictly weakly increasing price curve support show none exist polynomial time result involve connection emph agentorder matrix allocation may application second use duality show bandwidth allocation setting allocation maximizing ce welfare function supported price curve
751,Computer Science,stochastic dominance independent noise,stochastic dominance crucial tool analysis choice risk typically analyzed property two gamble taken isolation study additional independent source risk eg uninsurable labor risk house price risk etc affect ordering gamble show perhaps surprisingly background risk strong enough render lottery ranked expectation ranked term firstorder stochastic dominance extend result second order stochastic dominance show lead novel elementary axiomatization meanvariance preference
752,Computer Science,robust pricing refund,purchase buyer experience good learns product fit using various information source including seller may unaware buyer however conclusively learn fit purchasing trying product show seller use simple mechanism best take advantage buyer postpurchase learning maximize guaranteedprofit show mechanism combine generous refund performs well buyer relatively informed nonrefundable random discount work well buyer relatively uninformed
753,Computer Science,catchup rule make service sport competitive,service sport include twoplayer contest volleyball badminton squash analyze four rule including standard rule sr player continues serve loses catchup rule cr give serve player lost previous point opposed player previous point sr also consider two trailing rule make server player trail total score surprisingly compared sr cr give player probability winning game increasing expected length thereby making competitive exciting watch unlike one trailing rule cr strategyproof contrast rule tennis fix serf tiebreaker however keep play competitive fair favoring either player serf first serf second
754,Computer Science,solving quadratic multileaderfollower game smoothing follower best response,derive nash equilibrium class quadratic multileaderfollower game using nonsmooth best response function overcome challenge nonsmoothness pursue smoothing approach resulting reformulation smooth nash equilibrium problem existence uniqueness solution proven smoothing parameter accumulation point nash equilibrium exist decreasing sequence smoothing parameter show candidate fulfill condition sstationarity nash equilibrium multileaderfollower game finally propose update leader variable efficient computation numerically compare nonsmooth newton subgradient method
755,Computer Science,almost envyfree allocation connected bundle,study existence allocation indivisible good envyfree one good additional constraint bundle need connected underlying item graph g item arranged path show allocation guaranteed exist arbitrary monotonic utility function bundle provided either four agent number agent identical utility function existence proof based classical argument divisible cakecutting setting involve discrete analogue cutandchoose stromquist movingknife protocol susimmons argument based sperner lemma sperner lemma also used show path allocation exists number agent except result using sperner lemma procedure implemented efficient algorithm positive result path imply existence connected allocation whenever g traceable ie contains hamiltonian path case two agent completely characterize class graph g guarantee existence allocation class graph whose biconnected component arranged path class strictly larger class traceable graph one check linear time whether graph belongs class return allocation
756,Computer Science,shapleylike value without symmetry,following work lloyd shapley shapley value tangentially work guillermo owen offer alternative nonprobabilistic formulation part work robert j weber paper probabilistic value game specifically focus upon efficient symmetric allocation value cooperative game retain standard efficiency linearity offer alternative condition reasonableness replace usual axiom pursuit result discover property linear map describe allocation culminates special class game map reasonable efficient written convex combination member special class allocation via application kreinmilman theorem
757,Computer Science,topological connectedness behavioral assumption preference twoway relationship,paper offer comprehensive treatment question whether binary relation consistent transitive without decisive complete decisive without consistent simultaneously inconsistent indecisive presence continuity hypothesis principle nontestable identifies topological connectedness choice set continuous binary relation defined crucial question referring twoway relationship eilenbergsonnenschein e research program present four synthetic complete characterization connectedness natural extension two consequence stem six theorem novel economic mathematical literature generalize pioneering result eilenberg sonnenschein schmeidler sen relevant several applied context well ongoing theoretical work
758,Computer Science,fair cakecutting practice,using lab experiment investigate reallife performance envyfree proportional cakecutting procedure respect fairness preference manipulation find envyfree procedure particular selfridgeconway fairer also perceived fairer proportional counterpart despite fact agent often manipulate result support practical use celebrated selfridgeconway procedure generally envyfree cakecutting mechanism also find subject learn opponent preference repeated interaction use knowledge improve allocated share cake learning reduces truthtelling behavior also reduces envy
759,Computer Science,equitable voting rule,may theorem celebrated result social choice provides foundation majority rule may crucial assumption symmetry often thought procedural equity requirement violated many choice procedure grant voter identical role show weakening may symmetry assumption allows far richer set rule still treat voter equally show rule minimal winning coalition comprising vanishing fraction population le square root population size methodologically introduce technique group theory illustrate usefulness analysis social choice question
760,Computer Science,incentivising participation liquid democracy breadthfirst delegation,liquid democracy allows member electorate either directly vote alternative delegate voting right someone trust liquid democracy literature implementation allow voter nominate one delegate per election however delegate abstains voting right assigned left unused minimise number unused delegation suggested voter declare personal ranking voter trust paper show even personal ranking voter declared standard delegation method liquid democracy remains problematic specifically show personal ranking voter declared could undesirable receive delegated voting right contrary liquid democracy fundamentally relies solve issue propose new method delegate voting right election called breadthfirst delegation additionally proposed method prioritises assigning voting right individual closely connected voter delegate
761,Computer Science,equilibrium dual theory belief choice game,introduce setvalued generalization nash equilibrium called equilibrium based ordinal monotonicity player choice probability ranked expected payoff based belief ordinal consistency player belief yield ranking expected payoff choice using result semialgebraic geometry prove exist finite number equilibrium consisting finite number connected component generically mequilibria color coded rank sense choice belief belonging equilibrium color show colorable equilibrium behaviorally stable concept strengthens strategic stability furthermore setvalued parameterfree equilibrium envelope various parametric model based fixedpoints including qre well new computationally simpler class model called mu equilibrium report result several experiment designed contrast equilibrium prediction existing behavioral gametheory model first experiment considers five variation asymmetricmatching penny game leave prediction nash various version qre levelk unaltered however observed choice frequency differ substantially significantly across game player belief moreover belief choice heterogeneous belief match choice game finding contradict existing behavioral gametheory model accord well unique equilibrium follow experiment employ game unique purestrategy nash equilibrium multiple equilibrium belief choice data exhibit coordination problem could anticipated lens existing behavioral gametheory model
762,Computer Science,operatortheoretical treatment ergodic theorem application dynamic model economics,purpose paper study time average behavior markov chain transition probability kernel completely continuous operator therefore provide sufficient condition class markov chain frequently used dynamic economic model ergodic paper review time average convergence quasiweakly complete continuity markov operator unique projection operator also show assumption quasistrongly complete continuity reduces dependence unique invariant measure corresponding initial distribution ergodic decomposition therefore guarantee markov chain ergodic multiplication constant coefficient moreover sufficient practical condition provided ergodicity economic state markov chain induced exogenous random shock correspondence exogenous space state space
763,Computer Science,quantification market efficiency based informationalentropy,since question whether market efficient controversially discussed one reason difficulty overcome controversy lack universal also precise quantitative definition efficiency able graduate different state efficiency main purpose article fill gap developing measure efficiency market fulfill stated requirement shown new definition efficiency based informationalentropy equivalent two used definition efficiency fama jensen new measure therefore enables step settle dispute state efficiency market moreover shown inefficiency market either arise possibility use information predict event higher chance level emerge wrong pricing quote reflect right probability possible event finally calculation efficiency demonstrated simple game coin tossing show one could exactly quantify efficiency marketlike system probability known
764,Computer Science,optimal dynamic auction virtual welfare maximizers,interested setting seller sell sequentially arriving item one per period via dynamic auction beginning period buyer draw private valuation item sold period valuation independent across buyer period auction dynamic sense auction period conditional bid period previous period subject certain appropriately defined incentive compatible individually rational condition perhaps surprisingly revenue optimal dynamic auction computationally hard find existing literature aim approximate optimal auction based solving complex dynamic program remains largely open structural interpretability optimal dynamic auction paper show optimal dynamic auction virtual welfare maximizer subject monotone allocation constraint particular explicit definition virtual value function arises naturally primaldual analysis relaxing monotone constraint develop ironing technique get rid monotone allocation constraint quite different myerson ironing approach technique technically involved due interdependence virtual value function across buyer nevertheless show ironing done approximately efficiently turn lead fully polynomial time approximation scheme optimal dynamic auction
765,Computer Science,optimal dynamic allocation attention,consider decision maker dm taking action seek information allocating limited attention dynamically different news source biased toward alternative action endogenous choice information generates rich dynamic chosen news source either reinforces weakens prior shaping subsequent attention choice belief updating final action dm adopts learning strategy biased toward current belief belief extreme belief moderate applied consumption news medium observed behavior exhibit echochamber effect partisan voter novel anti echochamber effect moderate
766,Computer Science,learning selfconfirming equilibrium network game,consider set agent play network game repeatedly agent may know network may even unaware interacting agent network possibly understand payoff depend unknown state reality aggregate action neighbor time every agent chooses action maximizes subjective expected payoff update belief according observes particular assume agent observes realized payoff steady state dynamic selfconfirming equilibrium given assumed feedback characterize structure set selfconfirming equilibrium network game relate selfconfirming nash equilibrium thus provide condition network nash equilibrium concept learning foundation despite fact agent may incomplete information particular show choice active inactive network crucial determine whether agent make correct inference payoff state hence play best reply truth selfconfirming equilibrium also study learning dynamic show agent get stuck non nash selfconfirming equilibrium dynamic set inactive agent increase time agent find optimal inactive get feedback payoff state hence change belief remains inactive
767,Computer Science,type equation subjective identification supply demand,present author put forward quantum game theory based model market price movement using fisher information present construction equation schr dinger type probability distribution relationship demand supply various analogy quantum physic market phenomenon found
768,Computer Science,inattention model traveler behavior ecoupons,study consider traveler coupon redemption behavior perspective urban mobility service assuming traveler behavior accordance principle utility maximization first formulate baseline dynamical model traveler expected future trip sequence framework markov decision process derive approximation optimal coupon redemption policy however find baseline model explain perfectly observed coupon redemption behavior traveler carsharing service resolve deviation utilitymaximizing behavior suggest hypothesis traveler may aware coupon available based hypothesis formulate inattention model unawareness complementary existing model inattention incorporate baseline model estimation result show proposed model better explains coupon redemption dataset baseline model also conduct simulation experiment quantify negative impact unawareness coupon promotional effect result used mobility service operator design effective coupon distribution scheme practice
769,Computer Science,shapley taylor interaction index,attribution problem problem attributing model prediction base feature wellstudied extend notion attribution also apply feature interaction shapley value commonly used method attribute model prediction base feature propose generalization shapley value called shapleytaylor index attribute model prediction interaction subset feature size k method analogous truncated taylor series decomposes function value certain point using derivative different point fact show shapley taylor index equal taylor series multilinear extension settheoretic behavior model axiomatize method using standard shapley axiom linearity dummy symmetry efficiency additional axiom call interaction distribution axiom new axiom explicitly characterizes interaction distributed class function model pure interaction contrast shapleytaylor index previously proposed shapley interaction index cf cooperative game theory literature also apply shapley taylor index three model identify interesting qualitative insight
770,Computer Science,existence solution principalagent problem adverse selection minimal assumption,prove existence result principalagent problem adverse selection general assumption preference allocation space instead assuming allocation space finitedimensional compact consider general coercivity condition take account principal cost agent preference existence proof simple flexible enough adapt partial participation model well case typedependent budget constraint
771,Computer Science,bulowklempererstyle result welfare maximization twosided market,consider problem welfare maximization twosided market using simple mechanism priorindependent myersonsatterthwaite impossibility theorem show even bilateral trade feasible ir truthful budget balanced mechanism welfare high optimalyetinfeasible vcg mechanism attains maximal welfare run deficit hand optimal feasible mechanism need carefully tailored bayesian prior extremely complex eluding precise description present bulowklempererstyle result circumvent hurdle doubleauction market suggest using buyer trade reduction btr mechanism variant mcafee mechanism feasible simple particular deterministic truthful priorindependent anonymous first setting buyer seller value sampled iid distribution show market size btr one additional buyer whose value sampled distribution expected welfare least high optimal original market move general setting buyer value sampled one distribution seller another focusing case buyer distribution firstorder stochastically dominates seller present bound number buyer added guarantee btr augmented market welfare least high optimal original market lower bound extend large class mechanism result extend adding seller instead buyer addition present positive result usefulness pricing sample welfare maximization twosided market two setting best knowledge first sampling result context
772,Computer Science,role strategic load participant twostage settlement electricity market,twostage electricity market clearing designed maintain market efficiency ideal condition eg perfect forecast nonstrategic generation work demonstrates individual strategic behavior inelastic load participant twostage settlement electricity market deteriorate efficiency analysis implies virtual bidding play role alleviating loss efficiency mitigating market power strategic load participant use realworld market data new york iso validate theory
773,Computer Science,fair division random object,ann like orange dislike apple bob like apple dislike orange tomorrow receive one fruit orange apple equal probability giving half fruit fair realisation fruit agreeing whatever fruit appears go agent like give higher expected utility agent fair average sense expectation agent prefers allocation equal division object get fair share turn familiar observation economic design problem upon drawing random object fruit learn realised utility agent compare mean distribution utility statistical information distribution available fully characterize division rule use sparse information efficient possible way giving everyone fair share although probability distribution individual utility arbitrary mostly unknown designer rule perform range best fair rule full knowledge distribution
774,Computer Science,alternative set model cognitive jump,enumerate number specific value even specify number know time much greater number reachable enumeration indeed also congnize without practical enumeration namely deem enumeration way reaching number without jump jump way cognition greater number article making use set theoretical framework vopv e nka alternative set theory describes structure attempt shed light analogous sturucture human social phenomenon example examine problem common knowledge electronic mail game presented rubinstein show event come common knowledge cognitive jump
775,Computer Science,equilibrium large production economy infinite dimensional commodity space price dependent preference,prove existence competitive equilibrium production economy infinitely many commodity measure space agent whose preference price dependent employ saturated measure space set agent apply recent result infinite dimensional separable banach space lyapunov convexity theorem exact fatou lemma obtain result
776,Computer Science,averaging plus learning financial market,paper develops original model study interacting agent financial market key feature model interaction formulated analysed agent learn observation learning ability interpret news private information central limit theorem developed arise rather unexpectedly certain type condition governing learning agent belief converge distribution even fractal underlying randomness system restricted certain class fresh insight gained developing new nonlinear social learning model also using different technique study discrete time random linear dynamical system
777,Computer Science,penney game odds noarbitrage,penney game two player zerosum game player chooses threeflip pattern head tail winner player whose pattern occurs first repeated toss fair coin player choose sequentially second mover advantage fact threeflip pattern another threeflip pattern strictly likely occur first paper provides novel noarbitrage argument generates winning odds corresponding pair distinct pattern resulting odds formula equivalent generated conway leading number algorithm accompanying betting odds intuition add insight conway algorithm work proof simple easy generalize game involving two outcome unequal probability competing pattern various length additional result expected duration penney game presented code implementing crossvalidating algorithm included
778,Computer Science,efficiency truthful auction via social network,paper study efficiency truthful auction via social network seller spread information auction buyer buyer network singleitem auction show mechanism strategyproof individually rational efficient weakly budget balanced addition propose alpha apg mechanism class mechanism operate tradeoff efficiency weakly budget balancedness multiitem auction already exists strategyproof mechanism buyer need one item however indicate counterexample strategyproofness mechanism best knowledge question finding strategyproof mechanism remains open assume buyer decreasing marginal utility propose generalized apg mechanism strategyproof individually rational efficient importantly show mechanism achieves largest efficiency measure among strategyproof mechanism
779,Computer Science,matching israeli mechinot gapyear program handling rich diversity requirement,describe experience designing running matching market israeli mechinot gapyear program main conceptual challenge design market rich set diversity consideration necessitated development appropriate preferencespecification language along corresponding choicefunction semantics also theoretically analyze certain extent market run first time january matched candidate total candidate different program adopted joint council mechinot gapyear program foreseeable future
780,Computer Science,declining price anomaly universal multibuyer sequential auction almost,declining price anomaly state price weakly decrease multiple copy item sold sequentially time anomaly observed plethora practical application theoretical side gale stegeman proved anomaly guaranteed hold full information sequential auction exactly two buyer prove declining price anomaly guaranteed full information sequential auction three buyer result applies firstprice secondprice sequential auction moreover applies regardless tiebreaking rule used generate equilibrium sequential auction prove result provide refined treatment subgame perfect equilibrium survive iterative deletion weakly dominated strategy use framework experimentally generate large number random sequential auction instance particular experiment produce instance three bidder eight item specific tiebreaking rule induces nonmonotonic price trajectory theoretic analysis applied show instance used prove every possible tiebreaking rule sequential auction induces nonmonotonic price trajectory hand experiment show nonmonotonic price trajectory extremely rare six million experiment proportion instance violated declining price anomaly
781,Computer Science,implication pricing social learning,study implication endogenous pricing learning welfare classic herding model price determined exogenously known learning occurs signal unbounded contrast show learning occur signal bounded long nonconformism among consumer scarce formally learning happens signal exhibit vanishing likelihood property introduced bellow discus implication result potential market failure context schumpeterian growth uncertainty value innovation
782,Computer Science,kolkata index measure income inequality,study mathematical economic structure kolkata k index income inequality show kindex always exists unique fixed point complementary lorenz function lorenz function give fraction cumulative income possessed cumulative fraction population arranged poorer richer show kindex generalizes pareto rule although k pietra index split society two group show kindex intensive measure poorrich split compare normalized kindex gini coefficient pietra index discus coincide establish income distribution value gini coefficient le pietra index value pietra index le normalized kindex gini coefficient pietra index affected transfer exclusively among rich among poor kindex affected transfer across two group
783,Computer Science,mixture meanpreserving contraction,given purely atomic probability measure support n point p meanpreserving contraction p q support n point mixture meanpreserving contraction p support n point illustrate application result economics
784,Computer Science,cheating ranking system,consider application sold online platform app paying commission fee henceforth offered sale platform ability sell application depends customer ranking therefore developer may incentive promote application ranking dishonest manner one way faking positive customer review however platform able detect dishonest behavior cheating probability proceeds decide whether ban application provide analysis find equilibrium behavior application developer cheat platform setting commission fee provide initial insight platform detection accuracy affect incentive app developer
785,Computer Science,singlecrossing implementation,election finite set candidate called singlecrossing sweep list voter left right relative order every pair candidate change election many attractive property eg majority relation transitive admit efficient algorithm problem nphard general given election singlecrossing important understand obstacle prevent property paper propose mapping election graph provides u convenient encoding obstacle mapping enables u use toolbox graph theory order analyze complexity detecting nearly singlecrossing election ie election made singlecrossing small number modification
786,Computer Science,infinity beyond scaling economic theory via logical compactness,many economictheoretic model incorporate finiteness assumption introduced simplicity play real role analysis assumption introduce conceptual problem result rely finiteness often implicitly nonrobust example may rely edge effect artificial boundary condition present unified method enables u remove finiteness assumption datasets market size time horizon apply approach variety revealed preference matching exchange economy setting key approach logical compactness core result propositional logic building logical compactness revealedpreference setting reprove reny infinitedata version afriat theorem newly prove infinitedata version mcfadden richter characterization rationalizable stochastic datasets matching setting reprove largemarket existence result implied fleiner analysis prove strategyproofness manoptimal stable mechanism infinite market infinitemarket version nguyen vohra existence result nearfeasible stable matchings couple tradingnetwork setting prove hatfield et al result existence walrasian equilibrium extends infinite market finally prove pereyra existence result dynamic twosided matching market extends doublyinfinite time horizon
787,Computer Science,hamiltonian approach problem derivation production function economic growth theory,introduce general hamiltonian framework appears natural setting derivation various production function economic growth theory starting celebrated cobbdouglas function employing method investigate existing model propose new one special case general n dimensional lotkavolterra system ecodynamics
788,Computer Science,katugampola generalized conformal derivative approach inada condition solowswan economic growth model,article show new focus mathematic analysis solowswan economic growth model using generalized conformal derivative katugampola kgcd solowswan model assumption inada condition extended new model shown depending order kgcd order play important role speed convergence closed solution obtained derivative capital k percapita production case without migration negative migration approach model kgcd add new parameter solowswan model order kgcd new state variable addition propose several possible economic interpretation parameter
789,Computer Science,mathematical analysis election system proposed gottlob frege,longlost proposal election law gottlob frege rediscovered th uringer universit at und landesbibliothek jena germany frege method election representative constituency feature remarkable concern representation minority core idea vote cast unelected candidate carried next election elected candidate incur cost winning prove sensitivity past election guarantee proportional representation political opinion time find slight modification original voting method even stronger form proportionality achieved modified version frege method also seen providing novel solution apportionment problem prove distinct bestknown apportionment method still posse noteworthy proportionality property
790,Computer Science,proportional dynamic exchange economy,study proportional response dynamic exchange economy player start amount money good every day player bring one unit good submit bid good like good get allocated proportion bid amount seller collect bid received every player update bid proportionally contribution good utility dynamic model process learning bid studied series paper fisher production market exchange economy main result follows linear utility dynamic converges market equilibrium utility allocation bid price may cycle give combinatorial characterization limit cycle price bid introduce lazy version dynamic player may save money later show converges everything utility allocation price ce utility substitute range dynamic converges parameter answer open question exchange economy linear utility tatonnement converge market equilibrium natural process leading equilibrium known also note proportional response process player exchange good throughout time outofequilibrium state tatonnement explains exchange happens limit
791,Computer Science,unforeseen evidence,propose normative updating rule extended bayesianism incorporation probabilistic information arising process becoming aware extended bayesianism generalizes standard bayesian updating allow posterior reside richer probability space prior provide observable criterion prior posterior belief consistent extended bayesianism
792,Computer Science,modeling morality,unlike field science morality drawn attention extraordinarily diverse set discipline interdisciplinary research program formed economist biologist neuroscientist psychologist even philosopher eager provide answer puzzling question raised existence human morality model simulation variety reason played various important role endeavor use however sometimes deemed useless trivial inadequate role model science morality vastly underappreciated omission shall remedied offering much positive picture contribution modeler made understanding morality
793,Computer Science,arrow theorem fixpoint argument,present proof arrow theorem social choice theory us fixpoint argument specifically use banach result existence fixpoint contractive map defined complete metric space conceptually approach show dictatorship seen fixpoints certain process
794,Computer Science,electronic market multiple submodular buyer,discus problem setting price electronic market one buyer assume selfinterested seller selling distinct item associated cost buyer submodular valuation purchasing subset item goal seller set price item profit possibly selling item buyer maximized comprehensive result concern multi copy setting seller copy item buyer setting give necessary sufficient condition existence market clearing pure nash equilibrium also show equilibrium market clearing even condition satisfied contrary shown case single buyer finally investigate pricing problem multiple buyer limited supply setting seller single copy item
795,Computer Science,empirical strategyproofness,study plausibility suboptimal nash equilibrium direct revelation mechanism associated strategyproof social choice function using recently introduced empirical equilibrium analysis velez brown determine behavior plausible social choice function violates nonbossiness condition information interior analysis accumulated experimental empirical evidence game support finding
796,Computer Science,open shop scheduling game,paper take game theoretical approach open shop scheduling problem unit execution time minimize sum completion time supposing initial schedule associating job consisting number operation different player construct cooperative tugame associated open shop scheduling problem assign coalition maximal cost saving obtain admissible rearrangement job operation providing core allocation show associated game balanced finally relax definition admissible rearrangement coalition study extend balancedness still hold
